order_id,date,time,Order duration
19796,03/12/2015,12:15:10,00:07:33
19797,03/12/2015,12:19:56,00:04:46
19798,03/12/2015,12:26:38,00:06:42
19799,03/12/2015,12:46:20,00:19:42
19800,03/12/2015,12:47:18,00:00:58
19801,03/12/2015,12:50:36,00:03:18
19802,03/12/2015,12:52:46,00:02:10
19803,03/12/2015,12:58:06,00:05:20
19804,03/12/2015,13:01:57,00:03:51
19805,03/12/2015,13:02:05,00:00:08
19806,03/12/2015,13:03:15,00:01:10
19807,03/12/2015,13:10:13,00:06:58
19808,03/12/2015,13:18:48,00:08:35
19809,03/12/2015,13:21:49,00:03:01
19810,03/12/2015,14:20:52,00:59:03
19811,03/12/2015,14:23:48,00:02:56
19812,03/12/2015,14:35:46,00:11:58
19813,03/12/2015,15:14:17,00:38:31
19814,03/12/2015,15:40:05,00:25:48
19815,03/12/2015,15:44:43,00:04:38
19816,03/12/2015,16:08:39,00:23:56
19817,03/12/2015,16:40:44,00:32:05
19818,03/12/2015,16:54:58,00:14:14
19819,03/12/2015,17:01:19,00:06:21
19820,03/12/2015,17:05:39,00:04:20
19821,03/12/2015,17:08:23,00:02:44
19822,03/12/2015,17:11:51,00:03:28
19823,03/12/2015,17:19:56,00:08:05
19824,03/12/2015,17:26:16,00:06:20
19825,03/12/2015,17:40:36,00:14:20
19826,03/12/2015,17:41:59,00:01:23
19827,03/12/2015,17:42:22,00:00:23
19828,03/12/2015,17:49:28,00:07:06
19829,03/12/2015,18:00:11,00:10:43
19830,03/12/2015,18:16:20,00:16:09
19831,03/12/2015,18:25:59,00:09:39
19832,03/12/2015,18:49:20,00:23:21
19833,03/12/2015,18:53:34,00:04:14
19834,03/12/2015,19:02:45,00:09:11
19835,03/12/2015,19:26:12,00:23:27
19836,03/12/2015,19:27:53,00:01:41
19837,03/12/2015,19:39:07,00:11:14
19838,03/12/2015,19:44:41,00:05:34
19839,03/12/2015,19:49:37,00:04:56
19840,03/12/2015,19:50:13,00:00:36
19841,03/12/2015,20:07:25,00:17:12
19842,03/12/2015,20:07:53,00:00:28
19843,03/12/2015,20:21:51,00:13:58
19844,03/12/2015,20:26:05,00:04:14
19845,03/12/2015,21:27:20,01:01:15
19846,03/12/2015,21:48:42,00:21:22
19847,04/12/2015,11:33:41,###############################################################################################################################################################################################################################################################
19848,04/12/2015,11:35:05,00:01:24
19849,04/12/2015,11:41:42,00:06:37
19850,04/12/2015,11:45:56,00:04:14
19851,04/12/2015,12:29:11,00:43:15
19852,04/12/2015,12:30:25,00:01:14
19853,04/12/2015,12:34:57,00:04:32
19854,04/12/2015,12:41:47,00:06:50
19855,04/12/2015,12:52:17,00:10:30
19856,04/12/2015,12:55:04,00:02:47
19857,04/12/2015,12:55:08,00:00:04
19858,04/12/2015,13:02:37,00:07:29
19859,04/12/2015,13:05:51,00:03:14
19860,04/12/2015,13:09:31,00:03:40
19861,04/12/2015,13:10:46,00:01:15
19862,04/12/2015,13:20:21,00:09:35
19863,04/12/2015,13:26:26,00:06:05
19864,04/12/2015,13:28:07,00:01:41
19865,04/12/2015,13:46:51,00:18:44
19866,04/12/2015,13:47:34,00:00:43
19867,04/12/2015,13:58:30,00:10:56
19868,04/12/2015,14:14:01,00:15:31
19869,04/12/2015,14:14:21,00:00:20
19870,04/12/2015,14:18:20,00:03:59
19871,04/12/2015,14:22:07,00:03:47
19872,04/12/2015,14:30:30,00:08:23
19873,04/12/2015,14:49:48,00:19:18
19874,04/12/2015,15:42:18,00:52:30
19875,04/12/2015,15:51:23,00:09:05
19876,04/12/2015,16:15:14,00:23:51
19877,04/12/2015,16:26:53,00:11:39
19878,04/12/2015,16:35:42,00:08:49
19879,04/12/2015,16:39:21,00:03:39
19880,04/12/2015,16:39:29,00:00:08
19881,04/12/2015,16:40:37,00:01:08
19882,04/12/2015,16:43:07,00:02:30
19883,04/12/2015,16:46:20,00:03:13
19884,04/12/2015,17:02:51,00:16:31
19885,04/12/2015,17:07:50,00:04:59
19886,04/12/2015,17:08:06,00:00:16
19887,04/12/2015,17:09:33,00:01:27
19888,04/12/2015,17:20:39,00:11:06
19889,04/12/2015,17:23:15,00:02:36
19890,04/12/2015,17:24:44,00:01:29
19891,04/12/2015,17:29:22,00:04:38
19892,04/12/2015,17:45:28,00:16:06
19893,04/12/2015,17:50:04,00:04:36
19894,04/12/2015,17:52:44,00:02:40
19895,04/12/2015,17:57:21,00:04:37
19896,04/12/2015,18:00:37,00:03:16
19897,04/12/2015,18:16:42,00:16:05
19898,04/12/2015,18:21:14,00:04:32
19899,04/12/2015,18:49:40,00:28:26
19900,04/12/2015,19:02:20,00:12:40
19901,04/12/2015,19:05:16,00:02:56
19902,04/12/2015,19:32:55,00:27:39
19903,04/12/2015,19:35:38,00:02:43
19904,04/12/2015,19:40:05,00:04:27
19905,04/12/2015,19:45:04,00:04:59
19906,04/12/2015,20:00:54,00:15:50
19907,04/12/2015,20:07:03,00:06:09
19908,04/12/2015,20:18:06,00:11:03
19909,04/12/2015,20:26:02,00:07:56
19910,04/12/2015,20:26:36,00:00:34
19911,04/12/2015,20:46:13,00:19:37
19912,04/12/2015,20:47:24,00:01:11
19913,04/12/2015,21:16:57,00:29:33
19914,04/12/2015,21:24:50,00:07:53
19915,04/12/2015,21:58:42,00:33:52
19916,04/12/2015,22:23:55,00:25:13
19917,04/12/2015,22:56:18,00:32:23
19918,04/12/2015,23:02:13,00:05:55
19919,05/12/2015,11:32:32,###############################################################################################################################################################################################################################################################
19920,05/12/2015,11:41:03,00:08:31
19921,05/12/2015,11:51:09,00:10:06
19922,05/12/2015,11:55:21,00:04:12
19923,05/12/2015,12:11:34,00:16:13
19924,05/12/2015,12:17:27,00:05:53
19925,05/12/2015,12:27:18,00:09:51
19926,05/12/2015,12:27:53,00:00:35
19927,05/12/2015,12:30:15,00:02:22
19928,05/12/2015,12:35:40,00:05:25
19929,05/12/2015,12:41:09,00:05:29
19930,05/12/2015,12:57:34,00:16:25
19931,05/12/2015,13:10:29,00:12:55
19932,05/12/2015,13:27:51,00:17:22
19933,05/12/2015,13:28:07,00:00:16
19934,05/12/2015,13:35:23,00:07:16
19935,05/12/2015,14:02:25,00:27:02
19936,05/12/2015,14:30:19,00:27:54
19937,05/12/2015,14:42:59,00:12:40
19938,05/12/2015,14:46:13,00:03:14
19939,05/12/2015,14:51:28,00:05:15
19940,05/12/2015,15:02:33,00:11:05
19941,05/12/2015,15:15:43,00:13:10
19942,05/12/2015,15:40:24,00:24:41
19943,05/12/2015,15:40:33,00:00:09
19944,05/12/2015,15:50:35,00:10:02
19945,05/12/2015,15:59:04,00:08:29
19946,05/12/2015,16:13:46,00:14:42
19947,05/12/2015,16:29:30,00:15:44
19948,05/12/2015,16:39:31,00:10:01
19949,05/12/2015,16:59:30,00:19:59
19950,05/12/2015,17:19:50,00:20:20
19951,05/12/2015,17:40:02,00:20:12
19952,05/12/2015,17:57:54,00:17:52
19953,05/12/2015,18:04:03,00:06:09
19954,05/12/2015,18:06:20,00:02:17
19955,05/12/2015,18:10:57,00:04:37
19956,05/12/2015,18:11:24,00:00:27
19957,05/12/2015,18:27:40,00:16:16
19958,05/12/2015,18:49:27,00:21:47
19959,05/12/2015,18:51:12,00:01:45
19960,05/12/2015,18:51:46,00:00:34
19961,05/12/2015,19:00:47,00:09:01
19962,05/12/2015,19:18:29,00:17:42
19963,05/12/2015,19:18:30,00:00:01
19964,05/12/2015,19:20:50,00:02:20
19965,05/12/2015,19:21:35,00:00:45
19966,05/12/2015,19:28:21,00:06:46
19967,05/12/2015,19:33:56,00:05:35
19968,05/12/2015,19:46:52,00:12:56
19969,05/12/2015,19:50:58,00:04:06
19970,05/12/2015,20:03:54,00:12:56
19971,05/12/2015,20:06:28,00:02:34
19972,05/12/2015,20:13:44,00:07:16
19973,05/12/2015,20:18:08,00:04:24
19974,05/12/2015,20:26:58,00:08:50
19975,05/12/2015,21:18:39,00:51:41
19976,05/12/2015,21:40:13,00:21:34
19977,05/12/2015,21:53:57,00:13:44
19978,05/12/2015,22:17:50,00:23:53
19979,05/12/2015,22:25:14,00:07:24
19980,06/12/2015,12:41:40,###############################################################################################################################################################################################################################################################
19981,06/12/2015,12:49:50,00:08:10
19982,06/12/2015,12:59:25,00:09:35
19983,06/12/2015,13:15:26,00:16:01
19984,06/12/2015,13:17:15,00:01:49
19985,06/12/2015,13:17:16,00:00:01
19986,06/12/2015,13:43:43,00:26:27
19987,06/12/2015,14:13:10,00:29:27
19988,06/12/2015,14:17:25,00:04:15
19989,06/12/2015,14:19:29,00:02:04
19990,06/12/2015,14:19:32,00:00:03
19991,06/12/2015,14:23:01,00:03:29
19992,06/12/2015,14:30:33,00:07:32
19993,06/12/2015,15:02:06,00:31:33
19994,06/12/2015,15:18:54,00:16:48
19995,06/12/2015,15:19:15,00:00:21
19996,06/12/2015,15:39:48,00:20:33
19997,06/12/2015,15:43:10,00:03:22
19998,06/12/2015,16:05:55,00:22:45
19999,06/12/2015,16:20:51,00:14:56
20000,06/12/2015,16:35:24,00:14:33
20001,06/12/2015,16:36:42,00:01:18
20002,06/12/2015,16:38:43,00:02:01
20003,06/12/2015,16:44:37,00:05:54
20004,06/12/2015,17:11:38,00:27:01
20005,06/12/2015,17:30:28,00:18:50
20006,06/12/2015,17:53:59,00:23:31
20007,06/12/2015,17:59:22,00:05:23
20008,06/12/2015,18:17:33,00:18:11
20009,06/12/2015,18:18:11,00:00:38
20010,06/12/2015,18:27:18,00:09:07
20011,06/12/2015,18:31:41,00:04:23
20012,06/12/2015,18:34:20,00:02:39
20013,06/12/2015,18:39:34,00:05:14
20014,06/12/2015,18:44:14,00:04:40
20015,06/12/2015,18:45:05,00:00:51
20016,06/12/2015,18:46:31,00:01:26
20017,06/12/2015,18:51:46,00:05:15
20018,06/12/2015,19:02:39,00:10:53
20019,06/12/2015,19:12:02,00:09:23
20020,06/12/2015,19:12:35,00:00:33
20021,06/12/2015,19:26:11,00:13:36
20022,06/12/2015,19:33:18,00:07:07
20023,06/12/2015,19:38:41,00:05:23
20024,06/12/2015,19:45:12,00:06:31
20025,06/12/2015,19:45:13,00:00:01
20026,06/12/2015,19:55:32,00:10:19
20027,06/12/2015,19:57:34,00:02:02
20028,06/12/2015,19:58:59,00:01:25
20029,06/12/2015,19:59:00,00:00:01
20030,06/12/2015,20:15:16,00:16:16
20031,06/12/2015,20:19:33,00:04:17
20032,06/12/2015,20:36:44,00:17:11
20033,06/12/2015,21:02:20,00:25:36
20034,06/12/2015,22:11:13,01:08:53
20035,07/12/2015,11:15:34,###############################################################################################################################################################################################################################################################
20036,07/12/2015,11:16:57,00:01:23
20037,07/12/2015,11:36:27,00:19:30
20038,07/12/2015,11:54:51,00:18:24
20039,07/12/2015,12:04:01,00:09:10
20040,07/12/2015,12:13:50,00:09:49
20041,07/12/2015,12:28:26,00:14:36
20042,07/12/2015,12:34:39,00:06:13
20043,07/12/2015,12:36:41,00:02:02
20044,07/12/2015,12:38:33,00:01:52
20045,07/12/2015,12:43:24,00:04:51
20046,07/12/2015,12:44:37,00:01:13
20047,07/12/2015,12:53:24,00:08:47
20048,07/12/2015,13:09:20,00:15:56
20049,07/12/2015,13:18:38,00:09:18
20050,07/12/2015,13:29:01,00:10:23
20051,07/12/2015,13:29:06,00:00:05
20052,07/12/2015,13:31:49,00:02:43
20053,07/12/2015,13:57:07,00:25:18
20054,07/12/2015,14:35:45,00:38:38
20055,07/12/2015,15:16:53,00:41:08
20056,07/12/2015,15:17:20,00:00:27
20057,07/12/2015,15:22:35,00:05:15
20058,07/12/2015,16:01:24,00:38:49
20059,07/12/2015,16:02:41,00:01:17
20060,07/12/2015,16:05:28,00:02:47
20061,07/12/2015,16:15:25,00:09:57
20062,07/12/2015,16:53:25,00:38:00
20063,07/12/2015,16:58:34,00:05:09
20064,07/12/2015,17:10:00,00:11:26
20065,07/12/2015,17:30:26,00:20:26
20066,07/12/2015,17:40:43,00:10:17
20067,07/12/2015,17:47:29,00:06:46
20068,07/12/2015,17:54:29,00:07:00
20069,07/12/2015,17:58:30,00:04:01
20070,07/12/2015,18:12:27,00:13:57
20071,07/12/2015,18:19:34,00:07:07
20072,07/12/2015,18:31:23,00:11:49
20073,07/12/2015,18:48:28,00:17:05
20074,07/12/2015,18:49:43,00:01:15
20075,07/12/2015,18:59:31,00:09:48
20076,07/12/2015,19:04:34,00:05:03
20077,07/12/2015,19:27:08,00:22:34
20078,07/12/2015,19:37:32,00:10:24
20079,07/12/2015,19:45:45,00:08:13
20080,07/12/2015,19:50:05,00:04:20
20081,07/12/2015,20:03:29,00:13:24
20082,07/12/2015,20:10:30,00:07:01
20083,07/12/2015,20:15:39,00:05:09
20084,07/12/2015,20:18:27,00:02:48
20085,07/12/2015,20:25:55,00:07:28
20086,07/12/2015,20:28:46,00:02:51
20087,07/12/2015,20:42:09,00:13:23
20088,07/12/2015,20:47:15,00:05:06
20089,07/12/2015,20:53:21,00:06:06
20090,07/12/2015,21:47:03,00:53:42
20091,07/12/2015,21:52:50,00:05:47
20092,07/12/2015,22:28:01,00:35:11
20093,07/12/2015,22:47:51,00:19:50
20094,08/12/2015,11:19:12,###############################################################################################################################################################################################################################################################
20095,08/12/2015,11:30:24,00:11:12
20096,08/12/2015,11:53:26,00:23:02
20097,08/12/2015,12:04:03,00:10:37
20098,08/12/2015,12:04:54,00:00:51
20099,08/12/2015,12:28:25,00:23:31
20100,08/12/2015,12:35:08,00:06:43
20101,08/12/2015,12:36:44,00:01:36
20102,08/12/2015,12:40:29,00:03:45
20103,08/12/2015,12:51:28,00:10:59
20104,08/12/2015,13:08:48,00:17:20
20105,08/12/2015,13:24:41,00:15:53
20106,08/12/2015,13:24:44,00:00:03
20107,08/12/2015,13:29:58,00:05:14
20108,08/12/2015,13:33:45,00:03:47
20109,08/12/2015,13:34:16,00:00:31
20110,08/12/2015,13:41:14,00:06:58
20111,08/12/2015,13:41:22,00:00:08
20112,08/12/2015,13:53:07,00:11:45
20113,08/12/2015,13:53:36,00:00:29
20114,08/12/2015,15:21:00,01:27:24
20115,08/12/2015,15:34:18,00:13:18
20116,08/12/2015,16:20:17,00:45:59
20117,08/12/2015,16:21:38,00:01:21
20118,08/12/2015,16:31:36,00:09:58
20119,08/12/2015,16:34:19,00:02:43
20120,08/12/2015,16:44:06,00:09:47
20121,08/12/2015,17:01:04,00:16:58
20122,08/12/2015,17:30:23,00:29:19
20123,08/12/2015,17:42:18,00:11:55
20124,08/12/2015,17:45:12,00:02:54
20125,08/12/2015,18:12:47,00:27:35
20126,08/12/2015,18:18:32,00:05:45
20127,08/12/2015,18:23:57,00:05:25
20128,08/12/2015,18:32:33,00:08:36
20129,08/12/2015,18:36:39,00:04:06
20130,08/12/2015,19:06:18,00:29:39
20131,08/12/2015,19:33:43,00:27:25
20132,08/12/2015,19:49:39,00:15:56
20133,08/12/2015,19:50:29,00:00:50
20134,08/12/2015,19:51:52,00:01:23
20135,08/12/2015,19:57:15,00:05:23
20136,08/12/2015,20:01:01,00:03:46
20137,08/12/2015,20:19:01,00:18:00
20138,08/12/2015,20:20:00,00:00:59
20139,08/12/2015,20:28:45,00:08:45
20140,08/12/2015,21:40:56,01:12:11
20141,08/12/2015,21:49:37,00:08:41
20142,08/12/2015,22:09:00,00:19:23
20143,08/12/2015,22:25:50,00:16:50
20144,09/12/2015,11:34:18,###############################################################################################################################################################################################################################################################
20145,09/12/2015,11:50:30,00:16:12
20146,09/12/2015,11:55:19,00:04:49
20147,09/12/2015,12:01:20,00:06:01
20148,09/12/2015,12:04:49,00:03:29
20149,09/12/2015,12:10:13,00:05:24
20150,09/12/2015,12:10:52,00:00:39
20151,09/12/2015,12:23:45,00:12:53
20152,09/12/2015,12:24:30,00:00:45
20153,09/12/2015,12:44:33,00:20:03
20154,09/12/2015,12:51:56,00:07:23
20155,09/12/2015,12:54:04,00:02:08
20156,09/12/2015,13:05:17,00:11:13
20157,09/12/2015,13:10:25,00:05:08
20158,09/12/2015,13:12:23,00:01:58
20159,09/12/2015,13:12:50,00:00:27
20160,09/12/2015,13:18:31,00:05:41
20161,09/12/2015,13:20:50,00:02:19
20162,09/12/2015,13:24:22,00:03:32
20163,09/12/2015,13:41:22,00:17:00
20164,09/12/2015,13:56:09,00:14:47
20165,09/12/2015,14:24:18,00:28:09
20166,09/12/2015,14:37:14,00:12:56
20167,09/12/2015,14:56:09,00:18:55
20168,09/12/2015,15:04:39,00:08:30
20169,09/12/2015,15:04:51,00:00:12
20170,09/12/2015,15:21:09,00:16:18
20171,09/12/2015,15:32:44,00:11:35
20172,09/12/2015,15:44:45,00:12:01
20173,09/12/2015,15:47:50,00:03:05
20174,09/12/2015,16:02:01,00:14:11
20175,09/12/2015,16:37:07,00:35:06
20176,09/12/2015,16:47:10,00:10:03
20177,09/12/2015,16:57:07,00:09:57
20178,09/12/2015,17:05:42,00:08:35
20179,09/12/2015,17:11:36,00:05:54
20180,09/12/2015,17:13:46,00:02:10
20181,09/12/2015,17:19:13,00:05:27
20182,09/12/2015,17:21:45,00:02:32
20183,09/12/2015,17:31:21,00:09:36
20184,09/12/2015,17:42:21,00:11:00
20185,09/12/2015,17:56:49,00:14:28
20186,09/12/2015,18:02:28,00:05:39
20187,09/12/2015,18:12:33,00:10:05
20188,09/12/2015,18:17:58,00:05:25
20189,09/12/2015,18:28:50,00:10:52
20190,09/12/2015,18:29:35,00:00:45
20191,09/12/2015,18:49:37,00:20:02
20192,09/12/2015,18:57:57,00:08:20
20193,09/12/2015,19:12:43,00:14:46
20194,09/12/2015,19:14:40,00:01:57
20195,09/12/2015,19:25:09,00:10:29
20196,09/12/2015,19:29:01,00:03:52
20197,09/12/2015,19:38:30,00:09:29
20198,09/12/2015,19:40:36,00:02:06
20199,09/12/2015,20:02:37,00:22:01
20200,09/12/2015,20:05:38,00:03:01
20201,09/12/2015,20:07:14,00:01:36
20202,09/12/2015,20:27:02,00:19:48
20203,09/12/2015,20:34:29,00:07:27
20204,09/12/2015,20:36:55,00:02:26
20205,09/12/2015,20:58:43,00:21:48
20206,09/12/2015,21:01:25,00:02:42
20207,09/12/2015,21:04:13,00:02:48
20208,09/12/2015,22:44:50,01:40:37
20209,10/12/2015,11:24:50,###############################################################################################################################################################################################################################################################
20210,10/12/2015,11:35:25,00:10:35
20211,10/12/2015,11:38:17,00:02:52
20212,10/12/2015,11:44:15,00:05:58
20213,10/12/2015,11:57:03,00:12:48
20214,10/12/2015,12:11:20,00:14:17
20215,10/12/2015,12:13:18,00:01:58
20216,10/12/2015,12:18:18,00:05:00
20217,10/12/2015,12:27:19,00:09:01
20218,10/12/2015,12:46:55,00:19:36
20219,10/12/2015,12:55:11,00:08:16
20220,10/12/2015,13:02:40,00:07:29
20221,10/12/2015,13:10:21,00:07:41
20222,10/12/2015,13:17:32,00:07:11
20223,10/12/2015,13:17:52,00:00:20
20224,10/12/2015,13:22:44,00:04:52
20225,10/12/2015,13:31:29,00:08:45
20226,10/12/2015,13:36:25,00:04:56
20227,10/12/2015,13:52:19,00:15:54
20228,10/12/2015,13:52:28,00:00:09
20229,10/12/2015,13:52:58,00:00:30
20230,10/12/2015,13:55:03,00:02:05
20231,10/12/2015,14:05:07,00:10:04
20232,10/12/2015,14:19:58,00:14:51
20233,10/12/2015,14:23:43,00:03:45
20234,10/12/2015,14:49:03,00:25:20
20235,10/12/2015,15:03:06,00:14:03
20236,10/12/2015,15:05:44,00:02:38
20237,10/12/2015,15:25:32,00:19:48
20238,10/12/2015,15:49:36,00:24:04
20239,10/12/2015,15:54:29,00:04:53
20240,10/12/2015,16:07:06,00:12:37
20241,10/12/2015,16:10:16,00:03:10
20242,10/12/2015,16:44:58,00:34:42
20243,10/12/2015,17:00:03,00:15:05
20244,10/12/2015,17:00:51,00:00:48
20245,10/12/2015,17:02:16,00:01:25
20246,10/12/2015,17:15:39,00:13:23
20247,10/12/2015,17:27:01,00:11:22
20248,10/12/2015,17:43:42,00:16:41
20249,10/12/2015,17:44:41,00:00:59
20250,10/12/2015,17:46:09,00:01:28
20251,10/12/2015,17:51:08,00:04:59
20252,10/12/2015,17:59:56,00:08:48
20253,10/12/2015,18:22:00,00:22:04
20254,10/12/2015,18:41:11,00:19:11
20255,10/12/2015,19:27:31,00:46:20
20256,10/12/2015,19:42:29,00:14:58
20257,10/12/2015,19:48:59,00:06:30
20258,10/12/2015,19:49:16,00:00:17
20259,10/12/2015,20:13:21,00:24:05
20260,10/12/2015,20:16:26,00:03:05
20261,10/12/2015,20:27:07,00:10:41
20262,10/12/2015,20:38:22,00:11:15
20263,10/12/2015,20:45:19,00:06:57
20264,10/12/2015,21:05:39,00:20:20
20265,10/12/2015,21:14:22,00:08:43
20266,10/12/2015,21:31:59,00:17:37
20267,10/12/2015,21:47:55,00:15:56
20268,10/12/2015,22:09:21,00:21:26
20269,10/12/2015,22:22:20,00:12:59
20270,10/12/2015,22:35:47,00:13:27
20271,11/12/2015,11:21:21,###############################################################################################################################################################################################################################################################
20272,11/12/2015,11:59:21,00:38:00
20273,11/12/2015,12:01:10,00:01:49
20274,11/12/2015,12:07:10,00:06:00
20275,11/12/2015,12:09:30,00:02:20
20276,11/12/2015,12:10:30,00:01:00
20277,11/12/2015,12:12:43,00:02:13
20278,11/12/2015,12:30:34,00:17:51
20279,11/12/2015,12:37:55,00:07:21
20280,11/12/2015,12:42:07,00:04:12
20281,11/12/2015,12:42:33,00:00:26
20282,11/12/2015,12:46:09,00:03:36
20283,11/12/2015,12:50:20,00:04:11
20284,11/12/2015,13:02:30,00:12:10
20285,11/12/2015,13:03:09,00:00:39
20286,11/12/2015,13:14:00,00:10:51
20287,11/12/2015,13:18:39,00:04:39
20288,11/12/2015,13:22:10,00:03:31
20289,11/12/2015,13:25:01,00:02:51
20290,11/12/2015,13:26:31,00:01:30
20291,11/12/2015,13:33:16,00:06:45
20292,11/12/2015,13:45:57,00:12:41
20293,11/12/2015,13:54:25,00:08:28
20294,11/12/2015,14:17:17,00:22:52
20295,11/12/2015,14:19:56,00:02:39
20296,11/12/2015,14:33:53,00:13:57
20297,11/12/2015,14:44:15,00:10:22
20298,11/12/2015,14:52:26,00:08:11
20299,11/12/2015,15:23:36,00:31:10
20300,11/12/2015,15:44:30,00:20:54
20301,11/12/2015,16:11:08,00:26:38
20302,11/12/2015,16:17:02,00:05:54
20303,11/12/2015,16:36:49,00:19:47
20304,11/12/2015,16:57:08,00:20:19
20305,11/12/2015,17:23:02,00:25:54
20306,11/12/2015,17:25:36,00:02:34
20307,11/12/2015,17:42:40,00:17:04
20308,11/12/2015,17:50:14,00:07:34
20309,11/12/2015,17:59:59,00:09:45
20310,11/12/2015,18:10:32,00:10:33
20311,11/12/2015,18:26:06,00:15:34
20312,11/12/2015,18:40:51,00:14:45
20313,11/12/2015,18:44:56,00:04:05
20314,11/12/2015,18:47:38,00:02:42
20315,11/12/2015,18:52:34,00:04:56
20316,11/12/2015,18:58:21,00:05:47
20317,11/12/2015,18:58:42,00:00:21
20318,11/12/2015,19:01:42,00:03:00
20319,11/12/2015,19:03:41,00:01:59
20320,11/12/2015,19:04:53,00:01:12
20321,11/12/2015,19:14:15,00:09:22
20322,11/12/2015,19:29:46,00:15:31
20323,11/12/2015,19:45:38,00:15:52
20324,11/12/2015,19:46:41,00:01:03
20325,11/12/2015,19:56:23,00:09:42
20326,11/12/2015,20:01:02,00:04:39
20327,11/12/2015,20:06:49,00:05:47
20328,11/12/2015,20:22:12,00:15:23
20329,11/12/2015,20:25:45,00:03:33
20330,11/12/2015,20:41:40,00:15:55
20331,11/12/2015,20:45:31,00:03:51
20332,11/12/2015,21:08:04,00:22:33
20333,11/12/2015,21:19:34,00:11:30
20334,11/12/2015,21:29:53,00:10:19
20335,11/12/2015,21:35:11,00:05:18
20336,11/12/2015,21:40:05,00:04:54
20337,11/12/2015,21:43:34,00:03:29
20338,11/12/2015,22:06:56,00:23:22
20339,11/12/2015,22:08:58,00:02:02
20340,11/12/2015,22:10:32,00:01:34
20341,11/12/2015,22:12:03,00:01:31
20342,11/12/2015,22:30:21,00:18:18
20343,11/12/2015,22:49:45,00:19:24
20344,12/12/2015,11:52:25,###############################################################################################################################################################################################################################################################
20345,12/12/2015,11:54:57,00:02:32
20346,12/12/2015,11:56:58,00:02:01
20347,12/12/2015,12:03:38,00:06:40
20348,12/12/2015,12:13:14,00:09:36
20349,12/12/2015,12:27:37,00:14:23
20350,12/12/2015,12:36:35,00:08:58
20351,12/12/2015,12:41:00,00:04:25
20352,12/12/2015,12:45:15,00:04:15
20353,12/12/2015,13:10:21,00:25:06
20354,12/12/2015,13:20:55,00:10:34
20355,12/12/2015,13:25:52,00:04:57
20356,12/12/2015,13:27:36,00:01:44
20357,12/12/2015,13:51:07,00:23:31
20358,12/12/2015,14:12:04,00:20:57
20359,12/12/2015,14:13:34,00:01:30
20360,12/12/2015,14:32:54,00:19:20
20361,12/12/2015,14:44:45,00:11:51
20362,12/12/2015,14:51:31,00:06:46
20363,12/12/2015,15:05:49,00:14:18
20364,12/12/2015,15:07:05,00:01:16
20365,12/12/2015,15:17:38,00:10:33
20366,12/12/2015,15:19:22,00:01:44
20367,12/12/2015,15:59:35,00:40:13
20368,12/12/2015,16:25:29,00:25:54
20369,12/12/2015,16:28:56,00:03:27
20370,12/12/2015,16:36:37,00:07:41
20371,12/12/2015,16:39:25,00:02:48
20372,12/12/2015,16:56:33,00:17:08
20373,12/12/2015,17:07:50,00:11:17
20374,12/12/2015,17:29:19,00:21:29
20375,12/12/2015,17:48:32,00:19:13
20376,12/12/2015,17:53:23,00:04:51
20377,12/12/2015,18:09:09,00:15:46
20378,12/12/2015,18:26:11,00:17:02
20379,12/12/2015,18:30:48,00:04:37
20380,12/12/2015,18:33:17,00:02:29
20381,12/12/2015,18:35:18,00:02:01
20382,12/12/2015,19:03:40,00:28:22
20383,12/12/2015,19:21:40,00:18:00
20384,12/12/2015,19:37:54,00:16:14
20385,12/12/2015,19:53:48,00:15:54
20386,12/12/2015,19:54:42,00:00:54
20387,12/12/2015,19:57:08,00:02:26
20388,12/12/2015,20:26:01,00:28:53
20389,12/12/2015,20:29:06,00:03:05
20390,12/12/2015,20:29:18,00:00:12
20391,12/12/2015,20:30:54,00:01:36
20392,12/12/2015,20:33:03,00:02:09
20393,12/12/2015,20:39:15,00:06:12
20394,12/12/2015,20:59:19,00:20:04
20395,12/12/2015,21:07:05,00:07:46
20396,12/12/2015,21:10:02,00:02:57
20397,12/12/2015,21:30:34,00:20:32
20398,12/12/2015,21:32:44,00:02:10
20399,12/12/2015,22:47:24,01:14:40
20400,13/12/2015,11:38:52,###############################################################################################################################################################################################################################################################
20401,13/12/2015,11:52:09,00:13:17
20402,13/12/2015,12:03:46,00:11:37
20403,13/12/2015,12:43:38,00:39:52
20404,13/12/2015,12:45:19,00:01:41
20405,13/12/2015,13:10:36,00:25:17
20406,13/12/2015,13:15:21,00:04:45
20407,13/12/2015,13:37:12,00:21:51
20408,13/12/2015,13:47:48,00:10:36
20409,13/12/2015,13:55:31,00:07:43
20410,13/12/2015,14:09:24,00:13:53
20411,13/12/2015,14:19:24,00:10:00
20412,13/12/2015,14:22:55,00:03:31
20413,13/12/2015,14:39:07,00:16:12
20414,13/12/2015,14:58:49,00:19:42
20415,13/12/2015,15:02:43,00:03:54
20416,13/12/2015,15:15:33,00:12:50
20417,13/12/2015,15:48:40,00:33:07
20418,13/12/2015,16:05:53,00:17:13
20419,13/12/2015,16:22:38,00:16:45
20420,13/12/2015,16:34:22,00:11:44
20421,13/12/2015,16:53:11,00:18:49
20422,13/12/2015,16:53:46,00:00:35
20423,13/12/2015,17:08:45,00:14:59
20424,13/12/2015,17:20:30,00:11:45
20425,13/12/2015,17:21:59,00:01:29
